Seq_A,Seq_B,RR,RP,LR,LP
Q5T3J3,Q9H213,0.9108,0.7221,0.9162,0.5838
O43447,Q9BUQ8,1.0,0.3419,1.0,0.9082
P38936,Q04724,1.0,0.704,0.5064,1.0
Q96RL1,P04637,0.8542,1.0,0.6693,1.0
Q03405,P27701,0.6844,1.0,0.7286,0.9643
P17980,Q15750,1.0,0.3663,1.0,0.8386
Q9NQX6,Q9UHX1,0.7987,1.0,1.0,0.898
Q9UJW3,Q99626,0.0885,1.0,1.0,0.387
P31150,Q9H2S9,0.178,1.0,0.1763,1.0
Q8TAU0,Q9H2S9,1.0,0.6134,0.0,1.0
P49841,Q04724,0.8692,0.4423,0.7426,1.0
P31150,Q9UDV6,0.4352,1.0,0.1106,1.0
Q70SY1,Q92785,0.8384,0.8299,0.773,0.5051
P24941,O75496,0.3441,1.0,0.395,1.0
Q13309,Q16526,0.8027,0.9694,1.0,0.4747
Q9UH92,Q9UHX1,1.0,1.0,0.5319,0.6491
P11473,Q96RL1,1.0,0.6402,0.0413,0.9847
P24941,Q00526,1.0,0.288,1.0,0.7142
O15304,Q9UBY5,1.0,0.4219,0.9437,1.0
P41240,Q9H2S9,0.6232,0.0307,1.0,0.7196
P18847,P31150,0.5739,1.0,1.0,0.7199
Q68DY1,Q9H2S9,0.5452,1.0,0.4466,1.0
P35452,Q13077,1.0,0.5421,0.8722,0.4663
Q9UHX1,P08670,1.0,0.2589,0.0,1.0
Q06330,Q9UBB5,1.0,1.0,0.7029,0.5115
Q9H2S9,Q13363,0.0,1.0,0.0035,1.0
P55854,Q7L311,0.4617,1.0,1.0,0.919
P59190,Q00987,1.0,1.0,1.0,0.822
Q13309,Q49AN0,1.0,0.2245,0.5693,0.8709
O75175,Q93096,0.8038,1.0,0.8597,0.9731
P41240,P62879,0.4467,0.6634,0.5517,1.0
Q70SY1,Q9H2S9,1.0,1.0,0.1023,1.0
P63244,P60228,0.8662,0.7477,0.9962,1.0
P17036,Q68DY1,1.0,1.0,0.1434,1.0
P31273,P84022,0.6061,1.0,1.0,0.5803
P04150,P62491,0.8982,1.0,0.8366,0.3467
P27348,Q07955,0.6567,0.327,1.0,0.5173
Q15796,P05412,0.5119,0.872,1.0,0.8006
P17036,P41240,0.7322,0.5689,0.4938,1.0
P63096,P09471,0.3759,1.0,0.9513,0.0
Q14192,Q8TBX8,1.0,0.8061,0.9002,1.0
P08621,Q02040,0.865,0.6351,0.3018,0.4554
P06729,Q96B97,0.0907,0.9457,0.7018,0.6057
O15105,P31269,1.0,1.0,1.0,1.0
P49768,Q96IZ0,0.6794,0.8083,1.0,1.0
Q9NR31,Q92843,0.3955,0.687,0.5673,0.7791
Q15329,Q14209,1.0,0.4476,0.8205,1.0
Q15329,Q8TAK5,1.0,0.7676,0.2318,0.966
Q9BR65,Q9NV70,1.0,0.6353,1.0,1.0
Q8TAU0,Q8TBX8,0.7425,0.6999,0.948,0.4478
Q56P03,P06753,0.2982,0.6184,0.0,0.986
Q8TAU0,Q92730,1.0,0.8352,1.0,1.0
O75190,P17661,0.8998,0.7626,1.0,0.766
Q16828,Q9UHX1,1.0,0.4329,0.7094,0.0
Q9BR65,Q8TCT9,0.534,1.0,1.0,1.0
O75888,Q92956,0.7429,0.3616,0.8791,0.992
Q92844,P05067,0.8649,0.3616,1.0,1.0
P04233,P60842,0.8088,0.5567,1.0,0.5238
Q9UM11,O00716,0.4749,0.3342,0.9511,0.989
P05067,P13861,0.6491,0.4561,0.2195,0.736
Q9UI95,Q9Y6D9,1.0,1.0,0.8217,0.54
P24941,Q15796,0.6513,0.8448,0.9885,0.2438
Q96EV8,Q8TDR0,1.0,1.0,1.0,0.7387
Q8TAU0,Q93096,0.6239,0.4917,1.0,1.0
P31269,Q13485,0.3276,1.0,1.0,0.5744
P30260,P50750,0.1638,0.9602,0.7309,1.0
Q9Y294,P01100,1.0,0.3374,0.5734,1.0
Q93096,Q9NQX6,0.9952,0.3905,0.9553,0.0
O00238,P01137,0.2754,0.6213,0.2594,0.0249
Q05516,P04637,1.0,0.3526,0.7723,0.9987
Q15543,P20226,1.0,0.8905,1.0,1.0
O75175,P18848,0.9937,0.4926,1.0,1.0
Q92968,Q9Y5Y5,0.0996,0.1953,0.5114,0.7433
Q8NEZ5,P04637,0.6105,1.0,1.0,0.4664
P18847,Q9H9D4,0.9484,1.0,1.0,0.8361
P51693,Q16891,1.0,0.2004,1.0,0.5302
Q68DY1,Q9H9D4,0.0721,1.0,0.8811,0.6969
P16520,Q6Y2X3,0.6776,0.5442,1.0,1.0
O75175,Q16828,0.213,0.8098,0.804,0.5472
P49459,Q9NW38,0.2529,1.0,1.0,0.3152
Q8TAU0,Q9UHX1,0.7506,0.4497,1.0,0.6803
P59190,Q9UJ41,0.9414,1.0,0.6575,0.9016
Q9Y2D8,Q16384,1.0,1.0,0.8562,0.2941
P56597,Q15942,1.0,0.9192,1.0,0.7452
P31150,Q70SY1,0.7286,0.6255,1.0,0.9671
P08621,Q9BUQ8,1.0,0.753,0.6212,0.3945
P17980,Q16143,0.2381,1.0,0.9353,0.3989
Q9Y2D8,O14640,1.0,0.61,1.0,0.8907
Q9UKV8,P51452,0.871,0.9704,1.0,1.0
Q15466,P43403,0.8282,1.0,0.6684,0.323
P63244,P50148,0.4701,1.0,0.8445,0.7146
P17036,P25963,1.0,0.413,1.0,0.9747
P49207,P17661,1.0,0.9244,1.0,0.4918
P36915,Q9H2S9,1.0,0.3669,0.653,1.0
Q01105,P04150,0.5283,1.0,0.939,0.9617
Q92785,Q9UH92,1.0,1.0,0.8481,1.0
Q14192,Q70SY1,0.8751,0.3184,0.422,0.8354
Q02040,Q8N5F7,1.0,0.5327,0.8728,0.695
Q9NY72,Q9Y5Y5,0.4121,0.9589,0.343,1.0
P06703,P17980,1.0,0.5316,0.8942,0.7557
Q9UM11,P04637,1.0,1.0,0.9324,0.376
P31150,Q96I24,0.8436,1.0,0.888,0.613
Q13547,O15105,0.3272,0.9521,1.0,1.0
P84103,Q07955,1.0,0.9057,0.894,0.8762
P10276,Q92786,1.0,0.879,0.9276,1.0
P61073,P55209,0.4813,1.0,0.0,1.0
Q92769,Q06587,1.0,1.0,1.0,1.0
P31150,Q92730,0.9691,0.9498,0.5184,0.8335
O43739,P10276,0.7006,1.0,1.0,0.6778
Q13077,Q8TDR0,1.0,0.7848,0.4133,0.2652
P11473,P04637,1.0,1.0,0.8614,0.9201
P67775,P10415,1.0,0.7666,0.3497,0.5611
Q92769,P62988,1.0,0.7689,0.8896,0.5988
P41240,Q9UHR5,0.7366,0.9583,0.5759,0.8191
P08670,O95361,0.9182,0.9642,0.3618,1.0
Q9UM11,Q53GS9,0.509,0.4865,1.0,0.5902
Q92786,O15379,0.0106,1.0,1.0,0.529
P25963,Q92785,0.6766,0.5365,1.0,1.0
Q14192,Q9H2S9,0.8934,0.3285,1.0,1.0
P02545,P17036,1.0,1.0,0.4315,0.8527
O43524,Q13309,1.0,0.8254,0.7378,0.1983
O75175,Q8TBX8,0.722,0.2889,0.0634,1.0
Q02535,Q8TBX8,1.0,1.0,1.0,0.9568
P84103,P06730,0.618,0.2254,0.7511,0.3593
Q13347,P36897,0.921,0.7449,0.905,0.1304
Q68DY1,Q9UHR5,0.9298,1.0,0.9312,0.9594
P42771,O95777,1.0,0.7935,1.0,0.7525
P21246,Q16891,1.0,0.5733,0.6781,0.6
P78396,P24941,0.5428,0.723,1.0,0.5883
P28328,Q92968,1.0,0.5482,0.9939,0.6187
P06753,Q9Y6D9,1.0,0.8007,0.9997,0.5185
P17036,Q14192,0.2017,0.7859,1.0,1.0
Q16254,P04637,0.9732,0.722,1.0,1.0
Q96QF0,Q16384,1.0,0.7443,1.0,1.0
P17706,P05067,0.6213,0.6811,0.9023,1.0
P17036,P18848,0.3591,0.7159,1.0,1.0
P49736,P06753,0.2534,0.7251,1.0,0.7438
P07948,O15492,0.8054,0.1714,0.8731,1.0
P10415,Q96CV9,0.0,0.4671,0.0,1.0
Q9UDV6,Q70SY1,0.4986,0.7715,0.9495,0.3058
P04637,P56597,0.2329,0.8707,0.9871,0.7152
P50750,Q00688,0.0,1.0,0.6326,0.6172
P18847,Q93096,1.0,0.4509,0.5921,0.6901
Q7Z6M1,Q15942,1.0,1.0,1.0,0.6817
Q9UJW3,Q15329,1.0,1.0,0.7832,0.0
P21731,P63244,0.6383,0.2963,0.854,1.0
P36915,Q92730,0.9666,0.3726,0.8868,0.87
P10398,P13647,1.0,0.4748,0.7629,1.0
Q16828,Q9UHR5,1.0,0.8171,1.0,1.0
P41240,Q9NQX6,0.7463,0.0367,1.0,1.0
Q92730,Q9UHX1,1.0,0.6886,1.0,0.5894
P18848,Q14192,1.0,0.5413,1.0,0.2667
P62879,Q8TBX8,1.0,0.8488,0.4459,0.9795
Q16828,Q9UH92,1.0,0.3714,1.0,0.6649
P41240,P43403,1.0,0.343,1.0,1.0
P22681,P51965,0.8937,0.8769,0.3812,0.972
Q9H6S3,Q9UHR5,0.7718,0.7543,0.2225,0.8402
P45983,Q9BUB5,0.6469,0.3824,1.0,0.8951
Q08117,Q9H9D4,0.9391,0.8327,0.823,1.0
P04156,P27361,0.5781,0.3011,0.8978,0.5171
Q92844,Q9BYM8,1.0,0.4824,1.0,0.7842
Q96QF0,Q99909,0.9575,0.6985,0.899,0.7035
P15976,Q08117,0.8867,0.528,0.75,1.0
P27348,P31749,0.811,0.5913,0.8396,0.9415
P62879,Q9UH92,0.3259,1.0,0.7034,0.9475
P63092,Q07021,0.9788,1.0,1.0,0.9536
P49841,P02545,0.8723,0.8569,1.0,0.8085
P13631,Q96RL1,0.312,0.7502,1.0,1.0
P25963,Q02535,1.0,1.0,0.5995,1.0
P04156,P27348,1.0,0.8662,1.0,1.0
P15531,P15976,1.0,1.0,0.9281,1.0
P35222,P24941,1.0,0.3645,0.1752,0.0
P18848,Q9H9D4,1.0,0.2076,1.0,0.5559
Q07817,P04792,1.0,0.9617,0.6465,0.4387
Q00526,Q9UBD5,1.0,1.0,1.0,1.0
P02545,Q15797,0.1795,0.5342,1.0,1.0
Q92730,Q9UHR5,0.9818,0.2945,0.8604,1.0
Q15942,P19544,1.0,0.6,1.0,0.5253
Q9UDV6,Q8TAU0,0.4065,0.4543,1.0,0.3048
Q8TAK5,Q06546,0.5494,0.8031,1.0,1.0
Q92769,P26038,0.6506,1.0,0.7679,0.1917
P22087,Q00688,0.9207,0.474,1.0,1.0
P24385,Q15797,0.4648,0.5394,0.1712,0.942
P18848,Q9UHR5,0.6405,0.8035,0.694,1.0
Q13642,Q06330,0.8412,0.8831,0.3554,0.8137
P35368,P41220,1.0,0.3679,1.0,0.5262
Q16539,Q07817,0.489,1.0,0.2118,0.5576
P04637,Q15942,0.4614,1.0,1.0,0.8535
O15379,O15105,1.0,1.0,0.9449,0.6671
Q07955,O43290,1.0,1.0,0.894,0.8101
P22681,Q6PIZ9,1.0,0.9274,0.0595,1.0
Q06587,P04637,0.7005,0.8755,1.0,0.5284
P20338,Q7Z434,0.0,0.8757,0.0,1.0
P51693,P55854,1.0,1.0,1.0,0.4629
Q13347,P27037,0.5815,0.8595,1.0,0.7235
P49841,Q07817,0.1508,0.2511,0.6224,0.0
P49459,P63146,0.2543,0.5317,0.7511,0.7254
P63162,O95777,1.0,0.9506,0.8872,1.0
P15514,P05067,0.7394,0.9138,0.0938,1.0
P06729,P13987,1.0,0.9082,0.8066,0.8147
P62879,Q9H6S3,1.0,0.9053,1.0,1.0
Q92730,Q9H9D4,1.0,0.9949,0.6227,1.0
P36915,P41240,0.8281,0.523,1.0,0.9148
Q15910,P62995,0.4688,1.0,0.4539,1.0
P62879,Q9UHR5,1.0,0.1231,1.0,0.4809
Q16526,Q9UKT4,0.7088,1.0,1.0,0.6716
P31749,Q16143,1.0,0.7222,0.3597,0.0
P08670,P51693,1.0,0.2099,1.0,0.1352
P04150,P04637,0.8587,0.0,0.8363,0.6121
P07196,Q9UKY1,0.3375,1.0,0.5969,0.9845
O60936,P84103,0.4618,0.3929,0.3169,0.5483
O15379,P25490,0.4961,0.9869,0.9548,1.0
Q06587,P35226,0.0,1.0,1.0,1.0
Q13642,P62873,0.8201,0.4748,1.0,1.0
Q9NW38,Q9Y2D8,1.0,0.7641,0.1372,1.0
Q9BYM8,Q13546,1.0,0.8642,1.0,0.6069
P62988,Q15276,0.8585,0.3917,0.8949,0.5303
P35222,P63244,0.365,1.0,0.7351,0.7833
P41240,Q9H9D4,0.9929,0.7388,0.636,1.0
Q9UDV6,Q9UHX1,1.0,0.9612,0.4642,0.6633
Q9UKC9,P05067,1.0,0.8505,0.8674,0.9811
