Seq_A,Seq_B,RR,RP,LR,LP
Q9NZQ7,Q00688,0.5974,0.8152,1.0,0.9377
P49736,P05412,1.0,1.0,1.0,0.9149
Q92558,P13861,0.9463,0.6049,1.0,0.8931
P04637,P25311,0.4153,0.0398,1.0,0.536
P10276,P31749,1.0,1.0,1.0,1.0
P49841,Q07820,1.0,1.0,0.9916,0.2737
P31150,Q9H9D4,0.9991,1.0,1.0,0.4686
Q9UM11,P48729,0.6855,0.6351,1.0,0.9677
Q5T3J3,Q9H213,1.0,1.0,0.7333,1.0
O43447,Q9BUQ8,0.4784,0.4895,0.2598,0.7848
P38936,Q04724,0.6162,0.5395,1.0,1.0
Q96RL1,P04637,0.0668,1.0,0.5304,0.7656
Q03405,P27701,0.6772,1.0,0.0956,0.4918
P17980,Q15750,1.0,0.1867,0.1751,0.955
Q9NQX6,Q9UHX1,0.804,1.0,0.932,0.9977
Q9UJW3,Q99626,1.0,0.8818,1.0,0.8467
P31150,Q9H2S9,0.1096,0.2768,0.3587,0.3919
Q8TAU0,Q9H2S9,0.0519,0.3385,0.8729,0.7931
P49841,Q04724,1.0,1.0,0.8175,0.7327
P31150,Q9UDV6,1.0,0.5854,0.7458,0.9865
Q70SY1,Q92785,1.0,1.0,0.1659,1.0
P24941,O75496,1.0,0.7727,0.0398,1.0
Q13309,Q16526,0.8313,0.7652,0.5456,0.8978
Q9UH92,Q9UHX1,1.0,1.0,1.0,1.0
P11473,Q96RL1,0.5896,1.0,0.8432,1.0
P24941,Q00526,0.9845,1.0,1.0,0.4306
O15304,Q9UBY5,1.0,0.9446,1.0,0.6358
P41240,Q9H2S9,0.5434,1.0,0.8118,1.0
P18847,P31150,0.4805,0.6808,1.0,0.5897
Q68DY1,Q9H2S9,1.0,0.91,0.2227,0.6319
P35452,Q13077,0.1306,0.6948,0.4687,0.8349
Q9UHX1,P08670,0.7704,0.8669,1.0,0.5338
Q06330,Q9UBB5,0.863,1.0,0.4761,1.0
Q9H2S9,Q13363,0.5285,0.4286,0.8717,1.0
P55854,Q7L311,1.0,0.5794,1.0,0.8671
P59190,Q00987,0.465,1.0,0.6261,0.9515
Q13309,Q49AN0,0.9194,0.6886,0.8244,1.0
O75175,Q93096,0.5243,0.7116,1.0,0.3738
P41240,P62879,1.0,1.0,0.3993,1.0
Q70SY1,Q9H2S9,0.8777,0.6997,0.1041,1.0
P63244,P60228,0.7693,0.4094,0.2786,0.51
P17036,Q68DY1,0.6106,0.786,0.8979,0.6912
P31273,P84022,0.5381,1.0,0.5097,1.0
P04150,P62491,1.0,0.9124,0.4548,1.0
P27348,Q07955,0.9918,0.7797,1.0,0.6573
Q15796,P05412,0.9904,0.165,1.0,0.5955
P17036,P41240,0.039,1.0,0.4939,0.4127
P63096,P09471,0.9929,0.8243,0.6093,0.3436
Q14192,Q8TBX8,0.9223,0.5984,1.0,1.0
P08621,Q02040,0.7684,0.6497,1.0,1.0
P06729,Q96B97,0.9895,0.6603,1.0,0.787
O15105,P31269,0.8583,1.0,0.6076,0.4816
P49768,Q96IZ0,1.0,1.0,0.5975,0.4909
Q9NR31,Q92843,1.0,0.6708,0.9249,0.1133
Q15329,Q14209,1.0,1.0,0.8134,1.0
Q15329,Q8TAK5,0.7237,1.0,1.0,0.2564
Q9BR65,Q9NV70,0.6512,0.4753,1.0,0.6465
Q8TAU0,Q8TBX8,1.0,0.6398,1.0,1.0
Q56P03,P06753,0.1916,1.0,1.0,1.0
Q8TAU0,Q92730,1.0,0.5161,0.9914,1.0
O75190,P17661,0.8869,0.9337,0.2649,1.0
Q16828,Q9UHX1,0.6993,0.7179,1.0,1.0
Q9BR65,Q8TCT9,0.9258,0.6062,0.9002,0.2794
O75888,Q92956,1.0,0.0781,0.4867,0.1582
Q92844,P05067,0.7671,0.711,1.0,0.9891
P04233,P60842,0.7997,1.0,0.8378,0.8822
Q9UM11,O00716,0.9905,0.7723,1.0,1.0
P05067,P13861,0.4658,0.8835,1.0,1.0
Q9UI95,Q9Y6D9,0.756,0.9079,0.5036,0.5658
P24941,Q15796,0.3363,1.0,1.0,0.9245
Q96EV8,Q8TDR0,0.896,1.0,0.9933,1.0
Q8TAU0,Q93096,1.0,0.668,0.6549,1.0
P31269,Q13485,0.9906,1.0,0.8585,1.0
P30260,P50750,0.8454,0.5558,0.3998,1.0
Q9Y294,P01100,0.6532,0.7179,0.9624,1.0
Q93096,Q9NQX6,0.6321,0.9474,0.7096,0.5616
O00238,P01137,0.7522,1.0,0.9103,1.0
Q05516,P04637,0.7357,1.0,0.4485,0.8126
Q15543,P20226,0.3136,1.0,0.8535,1.0
O75175,P18848,1.0,1.0,0.8996,1.0
Q92968,Q9Y5Y5,1.0,0.9888,0.3804,1.0
Q8NEZ5,P04637,1.0,1.0,1.0,0.696
P18847,Q9H9D4,0.3177,0.7955,1.0,0.8835
P51693,Q16891,0.6413,1.0,0.8622,0.6909
Q68DY1,Q9H9D4,0.8034,0.7338,0.8661,0.9721
P16520,Q6Y2X3,0.2938,0.8566,0.9464,1.0
O75175,Q16828,0.4208,1.0,1.0,0.3128
P49459,Q9NW38,0.305,0.9593,0.9125,0.9027
Q8TAU0,Q9UHX1,0.9096,0.9456,1.0,0.2274
P59190,Q9UJ41,0.5448,1.0,0.7393,0.6405
Q9Y2D8,Q16384,1.0,1.0,0.8632,1.0
P56597,Q15942,0.9958,0.6961,0.5896,1.0
P31150,Q70SY1,1.0,1.0,0.384,0.3199
P08621,Q9BUQ8,1.0,1.0,0.744,0.9421
P17980,Q16143,1.0,1.0,1.0,0.3406
Q9Y2D8,O14640,1.0,0.5575,0.5626,0.355
Q9UKV8,P51452,0.7767,0.9898,0.9871,0.1795
Q15466,P43403,1.0,0.735,0.6377,1.0
P63244,P50148,1.0,0.7552,0.6012,1.0
P17036,P25963,0.8409,1.0,0.6956,0.8491
P49207,P17661,1.0,0.3683,0.8733,0.6189
P36915,Q9H2S9,1.0,0.5062,0.4696,0.75
Q01105,P04150,0.998,0.6384,0.8584,0.8937
Q92785,Q9UH92,1.0,1.0,0.4861,0.449
Q14192,Q70SY1,0.7274,0.8401,1.0,1.0
Q02040,Q8N5F7,1.0,0.2048,0.9593,0.6051
Q9NY72,Q9Y5Y5,1.0,0.8934,0.6312,0.719
P06703,P17980,0.7858,0.7395,0.477,0.2878
Q9UM11,P04637,0.681,0.759,0.5809,0.7375
P31150,Q96I24,0.991,1.0,0.6775,1.0
Q13547,O15105,0.9461,1.0,0.9285,0.13
P84103,Q07955,1.0,0.3885,0.2718,0.5133
P10276,Q92786,0.039,0.8619,0.9141,1.0
P61073,P55209,0.039,0.0776,1.0,0.8165
Q92769,Q06587,0.7248,0.9917,0.807,1.0
P31150,Q92730,1.0,0.9524,1.0,0.7714
O43739,P10276,0.8774,0.3672,1.0,0.549
Q13077,Q8TDR0,0.9952,1.0,0.0795,0.8474
P11473,P04637,0.9963,1.0,1.0,0.305
P67775,P10415,0.656,0.8293,0.727,0.4281
Q92769,P62988,0.93,0.926,1.0,1.0
P41240,Q9UHR5,0.6685,1.0,0.6986,0.9838
P08670,O95361,0.6993,0.6084,1.0,0.6808
Q9UM11,Q53GS9,1.0,0.3734,0.6576,0.9886
Q92786,O15379,0.5234,0.314,1.0,1.0
P25963,Q92785,0.9946,0.1236,1.0,0.7277
Q14192,Q9H2S9,1.0,0.8234,0.7278,0.4114
P02545,P17036,0.9879,0.0762,0.8313,0.5359
O43524,Q13309,1.0,0.1737,0.6254,1.0
O75175,Q8TBX8,0.039,0.8781,1.0,1.0
Q02535,Q8TBX8,0.7725,1.0,1.0,1.0
P84103,P06730,0.3228,0.2498,0.3228,1.0
Q13347,P36897,0.9974,0.998,1.0,0.9782
Q68DY1,Q9UHR5,1.0,0.776,0.8386,0.7817
P42771,O95777,0.7477,1.0,1.0,0.8534
P21246,Q16891,0.342,0.7591,0.0398,1.0
P78396,P24941,1.0,1.0,0.2247,0.8207
P28328,Q92968,1.0,1.0,0.9639,0.7689
P06753,Q9Y6D9,0.3845,0.9945,1.0,0.042
P17036,Q14192,0.7075,0.4417,0.9085,0.9434
Q16254,P04637,0.8487,1.0,0.4548,1.0
Q96QF0,Q16384,0.4177,1.0,0.9923,0.8615
P17706,P05067,0.7157,0.0398,1.0,0.6027
P17036,P18848,0.4973,1.0,0.3321,1.0
P49736,P06753,1.0,1.0,0.3103,0.9846
P07948,O15492,0.1861,1.0,0.8345,0.9906
P10415,Q96CV9,0.878,0.856,0.1246,0.5849
Q9UDV6,Q70SY1,0.726,0.2435,0.9418,0.5415
P04637,P56597,0.2906,0.8735,0.6193,0.7011
P50750,Q00688,0.039,1.0,0.9526,1.0
P18847,Q93096,1.0,1.0,0.2214,1.0
Q7Z6M1,Q15942,0.9188,0.4029,1.0,0.2666
Q9UJW3,Q15329,0.8029,0.8997,0.9916,1.0
P21731,P63244,0.3907,1.0,0.9266,0.5338
P36915,Q92730,0.5294,1.0,0.6293,0.661
P10398,P13647,0.6766,0.9027,1.0,0.5662
Q16828,Q9UHR5,0.7849,1.0,1.0,0.903
P41240,Q9NQX6,0.9969,0.7692,0.6949,0.9184
Q92730,Q9UHX1,1.0,1.0,0.7428,1.0
P18848,Q14192,0.4429,0.5261,0.9895,1.0
P62879,Q8TBX8,1.0,0.7642,1.0,0.9924
Q16828,Q9UH92,0.9892,0.846,0.7797,0.9217
P41240,P43403,1.0,1.0,0.7418,0.8666
P22681,P51965,0.6916,0.4539,1.0,0.6598
Q9H6S3,Q9UHR5,0.5808,0.861,1.0,0.9365
P45983,Q9BUB5,0.0802,1.0,0.455,0.6945
Q08117,Q9H9D4,0.6806,0.7217,0.6258,0.7357
P04156,P27361,0.2561,0.5553,0.5001,1.0
Q92844,Q9BYM8,1.0,0.9933,0.9258,0.112
Q96QF0,Q99909,0.1862,1.0,0.6825,0.8022
P15976,Q08117,1.0,0.9913,0.7299,0.4201
P27348,P31749,0.6338,0.4874,0.8975,0.7954
P62879,Q9UH92,0.6376,1.0,1.0,1.0
P63092,Q07021,1.0,1.0,0.9917,1.0
P49841,P02545,0.173,1.0,1.0,0.8036
P13631,Q96RL1,1.0,0.5127,1.0,0.9652
P25963,Q02535,1.0,0.5739,0.664,1.0
P04156,P27348,0.6208,1.0,1.0,0.3331
P15531,P15976,0.3592,0.4637,0.2084,0.7983
P35222,P24941,0.8597,0.9056,1.0,1.0
P18848,Q9H9D4,1.0,0.9028,0.9834,0.4316
Q07817,P04792,1.0,0.8614,1.0,1.0
Q00526,Q9UBD5,1.0,0.7037,0.6622,1.0
P02545,Q15797,1.0,0.8172,0.9422,1.0
Q92730,Q9UHR5,1.0,0.9779,1.0,0.902
Q15942,P19544,1.0,1.0,0.6669,0.9195
Q9UDV6,Q8TAU0,1.0,0.4371,0.4305,0.9284
Q8TAK5,Q06546,0.4079,1.0,0.9111,0.9222
Q92769,P26038,0.0429,0.5612,0.251,0.3681
P22087,Q00688,0.6145,0.0398,0.6988,0.3889
P24385,Q15797,0.6934,0.7788,0.1785,0.7884
P18848,Q9UHR5,0.2307,1.0,0.8034,0.2182
Q13642,Q06330,0.3127,0.9356,0.0398,0.5226
P35368,P41220,0.7295,0.4011,0.9004,0.6471
Q16539,Q07817,0.4693,0.99,1.0,1.0
P04637,Q15942,0.5237,1.0,0.4557,1.0
O15379,O15105,0.9992,0.2482,0.8044,0.9822
Q07955,O43290,0.8842,0.5496,0.1536,0.6172
P22681,Q6PIZ9,0.039,1.0,0.5513,0.1814
Q06587,P04637,0.6655,1.0,0.7619,0.5358
P20338,Q7Z434,1.0,1.0,0.6257,0.1601
P51693,P55854,0.9213,0.7269,1.0,0.2112
Q13347,P27037,0.5963,1.0,0.8174,0.8352
P49841,Q07817,0.3442,0.6385,0.5611,0.6078
P49459,P63146,0.9907,0.8721,0.0398,0.5771
P63162,O95777,1.0,0.9969,0.6921,1.0
P15514,P05067,0.4166,0.3415,1.0,1.0
P06729,P13987,0.7923,1.0,0.8272,1.0
P62879,Q9H6S3,1.0,0.9124,1.0,1.0
Q92730,Q9H9D4,1.0,0.6201,0.4043,1.0
P36915,P41240,0.4019,0.1793,1.0,1.0
Q15910,P62995,1.0,1.0,1.0,0.42
P62879,Q9UHR5,0.7811,1.0,0.2479,0.8368
Q16526,Q9UKT4,1.0,0.8747,0.0698,0.7948
P31749,Q16143,1.0,0.8976,0.5642,0.7833
P08670,P51693,1.0,1.0,1.0,1.0
P04150,P04637,0.8046,0.9958,0.3385,1.0
P07196,Q9UKY1,1.0,0.1877,0.6152,1.0
O60936,P84103,0.1616,1.0,0.7286,0.4002
O15379,P25490,0.3636,0.4456,1.0,1.0
Q06587,P35226,1.0,0.9634,0.898,0.8825
Q13642,P62873,1.0,1.0,0.3026,1.0
Q9NW38,Q9Y2D8,1.0,0.778,1.0,0.7377
Q9BYM8,Q13546,0.9041,0.5734,0.5786,0.5576
P62988,Q15276,1.0,1.0,0.1431,0.3162
P35222,P63244,0.9526,0.9961,0.6431,1.0
P41240,Q9H9D4,0.785,1.0,1.0,0.8197
Q9UDV6,Q9UHX1,1.0,0.5177,0.8083,0.7734
Q9UKC9,P05067,1.0,0.4525,1.0,0.1461
